Float_ID,Profile,Date,Latitude,Longitude,Pres_raw(dbar),Pres_adj(dbar),Pres_raw_qc,Pres_adj_qc,Temp_raw(C),Temp_adj(C),Temp_raw_qc,Temp_adj_qc,Psal_raw(psu),Psal_adj(psu),Psal_raw_qc,Psal_adj_qc
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,4.8,4.2,1,1,29.194,29.194,1,1,34.575,34.57524,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,9.5,8.9,1,1,29.194,29.194,1,1,34.576,34.57635,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,19.0,18.4,1,1,29.151,29.151,1,1,34.587,34.5872,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,29.1,28.5,1,1,29.167,29.167,1,1,34.608,34.60822,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,39.6,39.0,1,1,29.153,29.153,1,1,34.606,34.60675,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,49.7,49.1,1,1,29.039,29.039,1,1,34.693,34.69812,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,59.5,58.9,1,1,27.657,27.657,1,1,35.229,35.23164,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,69.5,68.9,1,1,26.445,26.445,1,1,35.254,35.2583,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,79.2,78.6,1,1,25.125,25.125,1,1,35.263,35.26658,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,89.7,89.1,1,1,24.003,24.003,1,1,35.295,35.29854,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,99.7,99.1,1,1,22.942,22.942,1,1,35.299,35.30472,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,109.4,108.8,1,1,21.263,21.263,1,1,35.289,35.29358,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,119.3,118.7,1,1,19.952,19.952,1,1,35.207,35.21406,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,128.9,128.3,1,1,17.975,17.975,1,1,35.139,35.14384,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,138.9,138.3,1,1,16.674,16.674,1,1,35.132,35.13249,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,148.9,148.3,1,1,16.632,16.632,1,1,35.16,35.16142,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,159.2,158.6,1,1,16.278,16.278,1,1,35.166,35.16876,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,169.6,169.0,1,1,15.52,15.52,1,1,35.163,35.16442,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,179.3,178.7,1,1,15.199,15.199,1,1,35.161,35.16216,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,189.1,188.5,1,1,14.934,14.934,1,1,35.128,35.13114,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,199.6,199.0,1,1,14.092,14.092,1,1,35.117,35.11837,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,209.5,208.9,1,1,13.784,13.784,1,1,35.089,35.09142,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,219.1,218.5,1,1,13.223,13.223,1,1,35.099,35.09943,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,229.0,228.4,1,1,13.18,13.18,1,1,35.109,35.11021,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,238.9,238.3,1,1,12.92,12.92,1,1,35.109,35.11057,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,249.4,248.8,1,1,12.543,12.543,1,1,35.1,35.10064,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,259.3,258.7,1,1,12.446,12.446,1,1,35.095,35.09583,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,269.4,268.8,1,1,12.292,12.292,1,1,35.094,35.09452,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,279.6,279.0,1,1,12.226,12.226,1,1,35.102,35.10261,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,289.2,288.6,1,1,12.134,12.134,1,1,35.1,35.10053,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,299.4,298.8,1,1,12.059,12.059,1,1,35.095,35.09567,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,309.1,308.5,1,1,11.952,11.952,1,1,35.093,35.09359,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,319.3,318.7,1,1,11.861,11.861,1,1,35.089,35.0897,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,329.1,328.5,1,1,11.744,11.744,1,1,35.085,35.08537,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,339.4,338.8,1,1,11.717,11.717,1,1,35.082,35.08258,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,349.3,348.7,1,1,11.631,11.631,1,1,35.079,35.07974,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,359.3,358.7,1,1,11.502,11.502,1,1,35.073,35.07364,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,379.2,378.6,1,1,11.306,11.306,1,1,35.06,35.06051,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,399.2,398.6,1,1,11.179,11.179,1,1,35.057,35.05756,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,449.5,448.9,1,1,10.786,10.786,1,1,35.047,35.04761,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,499.1,498.5,1,1,10.337,10.337,1,1,35.049,35.04956,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,549.0,548.4,1,1,9.954,9.954,1,1,35.042,35.04251,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,599.1,598.5,1,1,9.645,9.645,1,1,35.038,35.03861,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,649.4,648.8,1,1,9.204,9.204,1,1,35.035,35.0355,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,699.1,698.5,1,1,8.909,8.909,1,1,35.04,35.04043,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,749.3,748.7,1,1,8.705,8.705,1,1,35.033,35.03361,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,798.9,798.3,1,1,8.279,8.279,1,1,35.009,35.00953,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,849.3,848.7,1,1,7.958,7.958,1,1,34.995,34.99556,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,899.4,898.8,1,1,7.594,7.594,1,1,34.98,34.98059,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,949.2,948.6,1,1,7.206,7.206,1,1,34.969,34.96961,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,999.3,998.7,1,1,6.799,6.799,1,1,34.952,34.95247,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1048.9,1048.3,1,1,6.566,6.566,1,1,34.941,34.94158,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1099.3,1098.7,1,1,6.193,6.193,1,1,34.919,34.91956,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1149.4,1148.8,1,1,5.848,5.848,1,1,34.905,34.90548,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1199.1,1198.5,1,1,5.609,5.609,1,1,34.896,34.89646,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1249.5,1248.9,1,1,5.403,5.403,1,1,34.889,34.88946,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1299.4,1298.8,1,1,5.192,5.192,1,1,34.881,34.8815,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1349.5,1348.9,1,1,4.942,4.942,1,1,34.874,34.87447,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1399.1,1398.5,1,1,4.734,4.734,1,1,34.867,34.86752,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1448.9,1448.3,1,1,4.453,4.453,1,1,34.856,34.85654,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1499.4,1498.8,1,1,4.159,4.159,1,1,34.844,34.84447,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1549.3,1548.7,1,1,3.95,3.95,1,1,34.832,34.83242,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1599.0,1598.4,1,1,3.811,3.811,1,1,34.827,34.8274,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1649.1,1648.5,1,1,3.686,3.686,1,1,34.821,34.82144,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1699.0,1698.4,1,1,3.512,3.512,1,1,34.814,34.81439,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1749.2,1748.6,1,1,3.405,3.405,1,1,34.809,34.80945,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1799.3,1798.7,1,1,3.224,3.224,1,1,34.802,34.80239,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1849.2,1848.6,1,1,3.115,3.115,1,1,34.797,34.79739,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1899.2,1898.6,1,1,3.008,3.008,1,1,34.791,34.79142,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1948.6,1948.0,1,1,2.858,2.858,1,1,34.784,34.78445,1,1
2900537,1,2005-06-03 09:13:37.000000000,2.033,83.078,1979.6,1979.0,1,1,2.749,2.749,1,1,34.781,34.78131,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,4.8,4.2,1,1,28.883,28.883,1,1,34.668,34.66831,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,9.5,8.9,1,1,28.864,28.864,1,1,34.667,34.66735,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,19.0,18.4,1,1,28.817,28.817,1,1,34.666,34.66627,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,29.1,28.5,1,1,28.797,28.797,1,1,34.667,34.66721,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,39.5,38.9,1,1,28.791,28.791,1,1,34.666,34.66621,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,49.0,48.4,1,1,28.788,28.788,1,1,34.667,34.66722,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,59.2,58.6,1,1,28.783,28.783,1,1,34.668,34.66823,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,69.5,68.9,1,1,28.772,28.772,1,1,34.686,34.68625,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,79.8,79.2,1,1,28.788,28.788,1,1,34.745,34.74596,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,89.4,88.8,1,1,28.578,28.578,1,1,34.944,34.94608,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,99.5,98.9,1,1,27.953,27.953,1,1,35.196,35.2017,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,109.5,108.9,1,1,25.983,25.983,1,1,35.233,35.24459,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,119.4,118.8,1,1,22.264,22.264,1,1,35.174,35.18494,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,129.5,128.9,1,1,18.898,18.898,1,1,35.107,35.11056,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,139.1,138.5,1,1,17.98,17.98,1,1,35.109,35.11039,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,149.5,148.9,1,1,17.637,17.637,1,1,35.105,35.11108,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,159.2,158.6,1,1,15.977,15.977,1,1,35.121,35.12337,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,169.2,168.6,1,1,15.377,15.377,1,1,35.139,35.14162,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,179.5,178.9,1,1,14.677,14.677,1,1,35.138,35.13926,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,189.2,188.6,1,1,14.408,14.408,1,1,35.13,35.13208,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,199.5,198.9,1,1,13.886,13.886,1,1,35.127,35.12856,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,209.5,208.9,1,1,13.526,13.526,1,1,35.125,35.12608,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,219.4,218.8,1,1,13.302,13.302,1,1,35.124,35.12447,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,229.3,228.7,1,1,13.247,13.247,1,1,35.123,35.12419,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,239.1,238.5,1,1,12.997,12.997,1,1,35.119,35.11955,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,248.9,248.3,1,1,12.921,12.921,1,1,35.118,35.11843,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,259.4,258.8,1,1,12.873,12.873,1,1,35.114,35.11528,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,268.7,268.1,1,1,12.61,12.61,1,1,35.106,35.10742,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,278.7,278.1,1,1,12.288,12.288,1,1,35.086,35.08649,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,288.7,288.1,1,1,12.232,12.232,1,1,35.085,35.08509,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,299.3,298.7,1,1,12.282,12.282,1,1,35.099,35.0998,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,309.3,308.7,1,1,12.122,12.122,1,1,35.084,35.08458,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,319.4,318.8,1,1,12.04,12.04,1,1,35.088,35.08897,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,329.5,328.9,1,1,11.846,11.846,1,1,35.089,35.08972,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,339.6,339.0,1,1,11.719,11.719,1,1,35.083,35.08408,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,349.4,348.8,1,1,11.495,11.495,1,1,35.065,35.06598,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,359.5,358.9,1,1,11.306,11.306,1,1,35.054,35.05455,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,379.1,378.5,1,1,11.164,11.164,1,1,35.044,35.0446,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,399.0,398.4,1,1,10.994,10.994,1,1,35.046,35.04652,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,449.1,448.5,1,1,10.66,10.66,1,1,35.048,35.04856,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,499.4,498.8,1,1,10.265,10.265,1,1,35.045,35.04548,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,549.4,548.8,1,1,9.982,9.982,1,1,35.044,35.04448,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,599.5,598.9,1,1,9.709,9.709,1,1,35.04,35.04061,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,649.5,648.9,1,1,9.268,9.268,1,1,35.039,35.03946,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,699.1,698.5,1,1,9.032,9.032,1,1,35.043,35.04346,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,748.8,748.2,1,1,8.788,8.788,1,1,35.039,35.03959,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,799.1,798.5,1,1,8.377,8.377,1,1,35.022,35.02261,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,849.3,848.7,1,1,7.95,7.95,1,1,34.995,34.99567,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,899.1,898.5,1,1,7.463,7.463,1,1,34.981,34.9816,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,949.2,948.6,1,1,7.06,7.06,1,1,34.966,34.96654,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,999.2,998.6,1,1,6.735,6.735,1,1,34.95,34.9505,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1049.1,1048.5,1,1,6.473,6.473,1,1,34.938,34.93856,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1099.5,1098.9,1,1,6.129,6.129,1,1,34.918,34.9185,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1149.2,1148.6,1,1,5.873,5.873,1,1,34.907,34.90747,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1198.9,1198.3,1,1,5.647,5.647,1,1,34.899,34.89944,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1249.6,1249.0,1,1,5.448,5.448,1,1,34.89,34.89051,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1299.5,1298.9,1,1,5.185,5.185,1,1,34.883,34.8835,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1349.4,1348.8,1,1,4.935,4.935,1,1,34.874,34.87458,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1399.1,1398.5,1,1,4.578,4.578,1,1,34.862,34.86245,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1449.0,1448.4,1,1,4.393,4.393,1,1,34.854,34.85447,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1499.3,1498.7,1,1,4.188,4.188,1,1,34.845,34.84544,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1549.3,1548.7,1,1,4.012,4.012,1,1,34.836,34.83648,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1599.2,1598.6,1,1,3.794,3.794,1,1,34.827,34.82744,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1648.9,1648.3,1,1,3.624,3.624,1,1,34.82,34.8204,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1699.5,1698.9,1,1,3.503,3.503,1,1,34.815,34.81544,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1749.3,1748.7,1,1,3.326,3.326,1,1,34.807,34.80746,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1798.9,1798.3,1,1,3.142,3.142,1,1,34.799,34.79943,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1848.8,1848.2,1,1,2.988,2.988,1,1,34.792,34.7924,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1899.0,1898.4,1,1,2.872,2.872,1,1,34.786,34.78644,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1949.1,1948.5,1,1,2.706,2.706,1,1,34.779,34.77938,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,1999.6,1999.0,1,1,2.608,2.608,1,1,34.775,34.77531,1,1
2900537,2,2005-06-08 06:25:49.000000000,2.093,83.406,2000.6,2000.0,1,1,2.606,,4,4,34.776,,4,4
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,5.2,4.4,1,1,28.798,28.798,1,1,34.637,34.63723,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,9.3,8.5,1,1,28.799,28.799,1,1,34.635,34.63525,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,19.3,18.5,1,1,28.804,28.804,1,1,34.65,34.65027,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,29.1,28.3,1,1,28.798,28.798,1,1,34.653,34.65326,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,39.4,38.6,1,1,28.799,28.799,1,1,34.653,34.65327,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,49.1,48.3,1,1,28.799,28.799,1,1,34.655,34.65524,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,59.5,58.7,1,1,28.809,28.809,1,1,34.659,34.65925,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,69.0,68.2,1,1,28.815,28.815,1,1,34.663,34.66324,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,79.1,78.3,1,1,28.823,28.823,1,1,34.667,34.66724,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,89.3,88.5,1,1,28.843,28.843,1,1,34.682,34.68451,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,99.3,98.5,1,1,28.194,28.194,1,1,35.131,35.13358,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,109.7,108.9,1,1,27.381,27.381,1,1,35.188,35.19831,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,119.4,118.6,1,1,24.059,24.059,1,1,35.174,35.18666,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,128.8,128.0,1,1,20.184,20.184,1,1,34.887,34.89167,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,139.3,138.5,1,1,19.031,19.031,1,1,34.976,34.97911,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,149.5,148.7,1,1,18.204,18.204,1,1,35.1,35.105,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,159.5,158.7,1,1,16.767,16.767,1,1,35.109,35.11435,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,169.5,168.7,1,1,15.321,15.321,1,1,35.146,35.14838,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,179.6,178.8,1,1,14.737,14.737,1,1,35.144,35.14566,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,189.2,188.4,1,1,14.377,14.377,1,1,35.132,35.13337,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,199.1,198.3,1,1,14.093,14.093,1,1,35.12,35.12168,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,209.6,208.8,1,1,13.704,13.704,1,1,35.118,35.1197,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,219.5,218.7,1,1,13.333,13.333,1,1,35.117,35.11821,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,229.3,228.5,1,1,13.108,13.108,1,1,35.123,35.12407,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,239.2,238.4,1,1,12.907,12.907,1,1,35.117,35.11846,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,249.2,248.4,1,1,12.599,12.599,1,1,35.106,35.1067,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,259.1,258.3,1,1,12.51,12.51,1,1,35.102,35.10292,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,268.8,268.0,1,1,12.354,12.354,1,1,35.092,35.09259,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,279.2,278.4,1,1,12.29,12.29,1,1,35.086,35.08678,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,289.1,288.3,1,1,12.174,12.174,1,1,35.081,35.0817,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,299.4,298.6,1,1,12.074,12.074,1,1,35.075,35.07542,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,308.9,308.1,1,1,12.059,12.059,1,1,35.074,35.07447,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,319.1,318.3,1,1,12.026,12.026,1,1,35.073,35.07344,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,328.9,328.1,1,1,12.009,12.009,1,1,35.084,35.08517,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,339.0,338.2,1,1,11.778,11.778,1,1,35.066,35.06695,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,349.0,348.2,1,1,11.623,11.623,1,1,35.06,35.06033,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,359.4,358.6,1,1,11.643,11.643,1,1,35.073,35.07381,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,379.5,378.7,1,1,11.398,11.398,1,1,35.061,35.0619,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,399.2,398.4,1,1,11.111,11.111,1,1,35.056,35.05667,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,449.2,448.4,1,1,10.69,10.69,1,1,35.047,35.04759,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,499.0,498.2,1,1,10.392,10.392,1,1,35.05,35.05067,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,549.4,548.6,1,1,9.969,9.969,1,1,35.045,35.04567,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,599.3,598.5,1,1,9.57,9.57,1,1,35.043,35.04365,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,649.0,648.2,1,1,9.201,9.201,1,1,35.042,35.04259,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,699.1,698.3,1,1,8.911,8.911,1,1,35.043,35.04364,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,749.3,748.5,1,1,8.547,8.547,1,1,35.032,35.03278,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,799.3,798.5,1,1,8.009,8.009,1,1,34.998,34.99863,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,849.3,848.5,1,1,7.694,7.694,1,1,34.986,34.98655,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,899.2,898.4,1,1,7.475,7.475,1,1,34.976,34.97668,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,949.1,948.3,1,1,7.09,7.09,1,1,34.961,34.96164,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,999.3,998.5,1,1,6.757,6.757,1,1,34.949,34.94939,1,1
2900537,3,2005-06-13 06:27:43.999999744,2.16,83.753,1007.8,1007.0,1,1,6.684,,4,4,34.946,,4,4
2900537,4,2005-06-18 06:38:43.000000000,2.463,84.099,5.3,4.5,1,1,29.319,29.319,1,1,34.638,34.63828,1,1
2900537,4,2005-06-18 06:38:43.000000000,2.463,84.099,9.4,8.6,1,1,29.318,29.318,1,1,34.639,34.63926,1,1
2900537,4,2005-06-18 06:38:43.000000000,2.463,84.099,19.4,18.6,1,1,29.319,29.319,1,1,34.639,34.63926,1,1
2900537,4,2005-06-18 06:38:43.000000000,2.463,84.099,29.6,28.8,1,1,29.321,29.321,1,1,34.639,34.63927,1,1
2900537,4,2005-06-18 06:38:43.000000000,2.463,84.099,38.7,37.9,1,1,29.323,29.323,1,1,34.643,34.64325,1,1
2900537,4,2005-06-18 06:38:43.000000000,2.463,84.099,49.2,48.4,1,1,29.327,29.327,1,1,34.644,34.64426,1,1
2900537,4,2005-06-18 06:38:43.000000000,2.463,84.099,59.4,58.6,1,1,29.33,29.33,1,1,34.646,34.64626,1,1
